"NAME"	"LogPhase_RSeq_S3"	"MS10_hrs_Rseq_S5"	"MS14_hrs_Rseq_S6"	"MS20_hrs_Rseq_S7"	"MS30_hrs_Rseq_S8"	"MS44_hrs_Rseq_S9"	"MS55_hrs_Rseq_S10"
"CUT_CJR040WTs2"	5.1282	3.79295	2.82061	3.08898	2.81847	3.12998	4.19411
"CUT_CJR047CD2"	2	2	13.0529	30.8237	33.8648	29.0752	38.4261
"CUT_CJR047CTa3"	2	2	2	2	2	2	2
"CUT_CJR048WD2"	2	12.1875	4.41545	3.51313	16.9145	14.0213	19.7527
"CUT_CJR053WTa3-B"	2	2	2	2	2	2	2
"CUT_CJR058CD2"	2.85263	4.2582	5.70658	2.08446	5.59658	5.86251	6.95365
"CUT_CJR072CTa1"	2	2	2	2	2	2	2
"CUT_CJR073CTa3"	2	2	2	2	2	2	2
"CUT_CJR077CTa1"	2	2	2	2	2	2	2
"CUT_CJR083CTa3-B"	2	2	2	2	2	2	2
"CUT_CJR086WD1"	2	2	2	2	2	2	2
"CUT_CJR094CTa3"	2	2	2	2	2	2	2
"CUT_CJR095WTa3"	2	2	2	2	2	2	2
"CUT_CJR098CC3-A"	2	2	2	2	2	2	2
"CUT_CJR102CD1-B"	2	2	2	2	2	2	2
"CUT_CJR102CD1-C"	2	2	2	2	2	2	2
"CUT_CJR103WD1"	2	2	2	2	2	2	2
"CUT_CJR103WD2"	12.0275	7.71835	17.7153	17.5904	15.3962	15.0854	16.1747
"CUT_CJR113CD1"	2	4.27401	2.1376	6.43526	2.2851	14.1333	24.29
"CUT_CJR115WTa3"	2	2	2	2	2	2	2
"CUT_CJR116WTs2"	2	2	2	2	2	2	2
"CUT_CJR121WTa1-A"	2	2	2	2	2	2	2
"CUT_CJR122WTa3-A"	2	2	2	2	2	2	2
"CUT_CJR122WTa3-C"	2	2	2	2	2	2	2
"CUT_CJR147WTa3"	2	2	2	2	2	2	2
"CUT_CJR151W-AD1-B"	2	2	2	2	2	2	2
"CUT_CJR151W-ATa2"	2	2	2	2	2	2	2
"CUT_CJR152WTs1-A"	2	2	2	2	2	2	2
"CUT_CJR152WTs1-B"	2	2	2	2	5.80069	2	3.90568
"CUT_CKL006WD1-A"	2	2	2	2	2	2	2
"CUT_CKL016CD2"	12.5738	2	2	13.0349	2	4.77686	2
"CUT_CKL025CTa1"	2	2	2	2	2	2	2
"CUT_CKL025CTa3"	2	2	2	2	2	2	2
"CUT_CKL028WTa3-A"	2	2	2	2	2	2	2
"CUT_CKL029CTa3-A"	2	2	2	2	2	2	2
"CUT_CKL046CD1-B"	2	2	2	2	2	2	2
"CUT_CKL051WD3-A"	2	2	2	2	2	2	2
"CUT_CKL059CTa3-B"	2	3.05635	2	2	2	2	2
"CUT_CKL059CTa4"	2	2	2	2	2	2	2
"CUT_CKL060CTs3-C"	2	2	2	2	2	2	2
"CUT_CKL062WTa2"	2	2	2	2	2	2	2
"CUT_CKL064WC3-B"	2	2	2	2	2	2	2
"CUT_CKL064WD2"	7.00447	7.78034	15.4696	8.98173	10.6264	11.4819	11.8918
"CUT_CKL065CC3"	2	2	2	2	2	2	2
"CUT_CKL078WTa3-A"	2	2	2	2	2	2	2
"CUT_CKL081WTa1-D"	2	2	2	2	2	2	2
"CUT_CKL085WTa3-C"	2	2	2	2	2	2	2
"CUT_CKL090WD1"	2.02189	2	2	2	2	2	2
"CUT_CKL091CTa3-B"	2	2	2	2	2	2	2
"CUT_CKL096W-ATa1-A"	2	2.21381	2	2	2	2.84421	2
"CUT_CKL096W-ATa1-B"	2	2	2	2	2	2	2
"CUT_CKL096WTs2"	2	2	2	2	2	2	2
"CUT_CKL098WC1"	2	2	2	2	2	2	2
"CUT_CKL099CTa3-A"	2	2	2	2	2	2	2
"CUT_CKL103CD3"	2	2	2	2	2	2	2
"CUT_CKL103CTa3"	2	2	2	2	3.35154	2	2
"CUT_CKL104CTs1-B"	2	2	2	2	2.39433	4.08844	6.89105
"CUT_CKL109WD1-B"	2	2	2	2	2	2	2
"CUT_CKL109WD1-C"	2	2	2	2	2	2	2
"CUT_CKL109WTa1"	2	2	2	2	2	2	2
"CUT_CKL114CTa3-A"	2	2	2	2	2	2	2
"CUT_CKL117WTs3-A"	2	2	2	2	2	2	2
"CUT_CKL128CTa2"	2	2	2	2	2	2	2
"CUT_CKL139WC3"	2	2	2	2	2	2	2
"CUT_CKL141WTa2"	2	2	2	2	2	2	2
"CUT_CKL142WTs3"	2	8.595	5.77777	12.2898	2	10.8308	2
"CUT_CKL148CTa2"	2	2	2	2	2	2	2
"CUT_CKL151CTa3-A"	9.3499	2	2	2	2	2	2.26501
"CUT_CKL152CTs2"	441.953	432.599	147.51	178.997	106.46	181.056	167.965
"CUT_CKL162CC1"	2	2	2	2	2	2	2
"CUT_CKL163WD1-A"	2	2	2	2	2	2	2
"CUT_CKL166CTa2"	2	2	2	2	2	2	2
"CUT_CKL173WTa3-B"	2	2	2	2	2	2	2
"CUT_CKL178CTs1-A"	2	4.15425	8.60307	2	4.30824	3.54909	8.56357
"CUT_CKL180WC3-B"	2	2	2	2	2	2	2
"CUT_CKL185WTa3"	2	2	2	2	2	2	2
"CUT_CKL195WD3-A"	2	2	2	2	2	2	2
"CUT_CKL197CTa3"	2	2	2	2	2	2	2
"CUT_CKL201CTa3-B"	2.28192	2	2	2	2.18058	2.55356	2
"CUT_CKL214CTa3-A"	2	2	2	2	2	2	2
"CUT_CKL219WD1"	2	2	2	2	2	2.18332	4.59885
"CUT_CKR009CC3-A"	2	2	2	2	2	2	2
"CUT_CKR019CTa2"	2	2	2	2	2	2	2
"CUT_CKR038CTa1"	2	2	2	2	2	2	2
"CUT_CKR046CTs3-B"	2	2	2	2	2	2	2
"CUT_CKR053CTa2"	2	2	2	2	2	2	2
"CUT_CKR060WTa4"	2	2	2	2	2	3.36121	5.87949
"CUT_CKR061WTs3"	2	2	2	2	2	2	2
"CUT_CKR066CTa3"	2	2	2	2	2	2	2
"CUT_CKR068CD1-B"	2	2	2	2	4.16281	2	2
"CUT_CKR072CTa3-A"	2	2	2	2	2	2	2
"CUT_CKR076WD1-A"	2	2	3.56238	2	7.17923	4.02435	4.89915
"CUT_CKR079CD3"	2	2	2	2	2	2	2
"CUT_CKR080WD3-A"	11.069	2	2	2	2	2	2
"CUT_CKR088CTa3-A"	2	2	2	2	2	2	2
"CUT_CKR088CTa3-B"	2	2	2	2	2	2	2
"CUT_CKR091WTs3"	2	2	2	3.97889	2	2	2
"CUT_CKR092CD1-A"	2	2	2	2	2	3.04403	2.39822
"CUT_CKR093WD2"	2	2	2	2.54601	2	4.28555	2.51232
"CUT_CKR094CD1"	2	2	2	2	2	2	2
"CUT_CKR100CD3"	2	2	2	2	2	2	2
"CUT_CKR101WTa1-A"	2	2	2	2	3.3524	2	2.30622
"CUT_CLL012WTa3-A"	2	2	2	2	2	2	2
"CUT_CLL022CD1"	2	2	2	3.03562	2	2.30219	2.3415
"CUT_CLL023CTa3-A"	2	2	2	2	2	2	2
"CUT_CLL027WTa3-C"	2	2	2	2	2	2	3.37575
"CUT_CLL045CD1-B"	2	2	2	2	2	2	2
"CUT_CLL046CTa3-B"	2	2	2	2	2	2	2
"CUT_CLL050CTa3"	2	2	2	2	2	2	2
"CUT_CLL061WC1-A"	2	2	2	2	2	2	2
"CUT_CLR003CTa3"	2	2	2	2	2	2	2
"CUT_CLR004CTa3"	2	2	2	2	2	2	2
"CUT_CLR006CC1"	2	2	2	2	2	2	2
"CUT_CLR023CTa1-B"	2	2	2	2	2	2	2
"CUT_CLR023CTa1-C"	2	2	2	2	2	2	2
"CUT_CLR027CTa3-A"	2	2	2	2	2	2	4.17148
"CUT_CLR027CTa3-C"	2	2	2	2.12388	2	2	2
"CUT_CLR028CTs1-A"	2	2	2	2	2	2	2
"CUT_CLR029CTa2"	2	2	2	2	2	2	2
"CUT_CLR030WD1"	2	2	2	2	2	2	2
"CUT_CLR032WTa3-B"	2	2	2	2	2	2	2
"CUT_CLR042CTs2"	2	2	2	2	2	2	2
"CUT_CLR043CTa1-A"	2	2	2	2	2	2	2
"CUT_CLR043CTa1-B"	2	2	2	2	2	2	2
"CUT_CLR043CTa2"	2	2	2	2	2	2	2
"CUT_CLR046CTa3"	2	2	2	2	2	2	2
"CUT_CLR048WC3-B"	2	2	5.48393	5.14831	2	2	2
"CUT_CLR050CTa3"	2	2	2	2	2	2	2
"CUT_CLR051CTa3-A"	2	2	2	2	2	2	2
"CUT_CLR051CTa3-B"	2	2	2	2	2	2	2
"CUT_CLR053CTs2"	2	16.7889	8.26642	8.06402	3.43545	5.62772	2
"CUT_CLR054CTa3-A"	2	2	2	2	2	2	2
"CUT_CLR056WD3-A"	2	2	2	2	2	2	2
"CUT_CLR056WTa3-B"	2	2	2	2	2	2	2
"CUT_CLR058CTs1-A"	3.8083	2.51985	5.41716	2	6.44928	4.17675	3.94268
"CUT_CLR060WD2"	2	2	2	2	2	2	2
"CUT_CLR063WTa3-B"	2	2	2	2	2	2	2.50909
"CUT_CLR080WTa3-B"	2	2	2	2	2	2	2
"CUT_CLR081WC3"	2	2	2	2	2	2	2
"CUT_CLR085CTa3-B"	2	2	2	2	2	2	2
"CUT_CLR089CD1"	2	2	2	2	3.80587	2	2
"CUT_CLR090WD1-C"	12.9604	22.2497	2	2	26.9214	19.166	18.7332
"CUT_CLR092WTs2"	2	7.87689	2.59343	2	2.71553	6.84143	2.5074
"CUT_CLR094CTa3-A"	2	2	2	2	2	2	2
"CUT_CLR099CD2"	2	2	2	2	2	2	2
"CUT_CLR104WC2"	2	2	2	2	2	2	2
"CUT_CLR105CC3-B"	2	2	2	2	2	2	2
"CUT_CLR106CD1"	2	2	2	2	2	2	2
"CUT_CLR109WD3-B"	2	2	2	2	2	2	2
"CUT_CLR113WD2"	17.1547	32.1006	19.6901	2	2	2	2
"CUT_CLR113WTa1-A"	2	2	2	2	2	2	2
"CUT_CLR120CTs2"	20.1616	54.2947	2	2	12.477	2	7.23386
"CUT_CLR121CTa3-A"	2	2	2	2	2	2	2
"CUT_CLR125WD1-A"	2	2	2	2	2	2	2
"CUT_CLR125WD1-D"	2	2	2	2	2	2	2
"CUT_CLR128WTa3-A"	2	2	2	2	2	2	2
"CUT_CLR134WTs2"	2	2	2	2	2.75736	2	2
"CUT_CLR137WD3"	2	2	2	2	2	2	2
"CUT_CLR137WTa3-B"	2	2	2	2	2	2	2
"CUT_CLR141WTa3"	2	2	2	2	2.702	2	2.3483
"CUT_CLR148WC3-B"	2	2	2	2	2	2	2
"CUT_CLR153CTs2"	2	2	2	2	2	2	2
"CUT_CLR154CTa4"	2	2	2	2	2.01473	2	3.64829
"CUT_CLR164WD1"	3.96122	2.61962	7.50719	5.24746	7.65959	7.80746	4.09177
"CUT_CLR167WD1-A"	2	2	2	2	2	2	2
"CUT_CLR172CTa1"	2	2	2	2	2	2	4.05217
"CUT_CLR173WTa3-A"	2	2	2	2	2	2	2
"CUT_CLR174WTa3"	2	2	2	2	2	2.31358	5.21859
"CUT_CLR194CTs3-B"	16.5943	39.3369	55.6307	24.9176	49.9155	68.1242	71.6265
"CUT_CLR195CD1"	2	2	2	2	2	2	2
"CUT_CLR195CTa3-A"	2	2	2	2	2	2	2
"CUT_CLR199CD3"	2	2	2	2	2	2	2
"CUT_CLR205CD3-B"	2	2	2	2	4.87968	6.82639	2
"CUT_CLR219WTa3-C"	2	2	2	2	2	2	2
"CUT_CLR229CTa2"	2	2	2	2	2	2.42287	4.10836
"CUT_CLR229CTa3"	2	2	2	2	2	2	2
"CUT_CLR231CTa2"	2	2	2	2	2	2	2
"CUT_CLR247CD1-B"	2	2	2	2	2	2	2
"CUT_CLR249WTa3-B"	2	2	2	2	2	2	2
"CUT_CLR257WTa1"	2	2	2	2	2	2	2
"CUT_CLR258WTs2"	2.30966	6.25951	9.5905	2	4.58676	10.1951	3.04804
"CUT_CLR262C-ATa2"	2	2	2	2	2	2	2
"CUT_CLR263WTa3-B"	2	2	2	2	2	2	2
"CUT_CLR278CTs2"	2	2	2	2	2	2	2
"CUT_CLR292CTa2"	2	2	2	2	2	2	2
"CUT_CLR295CTa2"	2	2	2	2	2	2	2
"CUT_CLR295CTa4"	2	2	2	2	2	2	2
"CUT_CLR297WD2"	16.6226	15.9797	2	2	2.844	4.23699	5.78049
"CUT_CLR299WTa2"	2	2	2	2	2	2	2
"CUT_CLR300WTs2"	73.2328	2	98.18	2	65.3462	62.2205	38.8443
"CUT_CLR305CTa3-A"	2	2	2	3.98806	2	2	2
"CUT_CLR314CTa3"	2	2	2	2	2	2	2
"CUT_CLR316CD3-B"	2	2	2	2	2	2	2
"CUT_CLR325CD3"	2	2	2	2	2	2	2
"CUT_CLR326WD2"	2	2	2	2	2	2	2
"CUT_CLR330WTa2"	2	2	2	2	2	4.26626	3.98321
"CUT_CLR333CTa2"	2.57947	2	2	2	2	2	2
"CUT_CLR340WD1"	9.91798	2.06734	2.14564	3.24357	2	7.75493	2.87963
"CUT_CLR340WD3-A"	2	2	2	2	2	2	2
"CUT_CLR347CTs2"	2	2	2	2	2	2	2
"CUT_CLR348CD2"	29.1664	137.132	32.0859	18.2412	40.3769	42.2707	28.403
"CUT_CLR348CTa3-A"	2	2	2	2	2	2	2
"CUT_CLR351CD1"	2	2	2	2	2	2	2
"CUT_CLR352WTa3-B"	2	2	2	2	2	2	2
"CUT_CLR354CC3"	2	2	2	2	2	2	2
"CUT_CLR355CD1-B"	2	2	2	2	2	2	2
"CUT_CLR355CTa1-B"	2	2	2	2	2	2	2
"CUT_CLR356WD1"	2	2	2	2	2	2	2.84029
"CUT_CLR361C-ATa3"	2	2	2	2	2	2	2
"CUT_CLR364WTa1-B"	2	2	2	2	2	2	2
"CUT_CLR371WTa3"	2	2	2	2	2	2	2
"CUT_CLR378CD1-B"	2	2	2	2	2	2	2
"CUT_CLR392CD1"	2	2	2.17677	3.5313	3.74514	3.07281	2.8942
"CUT_CLR393WD1"	2	2	2	2	2	2	2
"CUT_CLR407WD1"	2	2	2	2	2	2	2
"CUT_CLR422WC3-A"	2	2	2	2	2	2	2
"CUT_CLR426WTa3-B"	2	2	2	2	2	2	2
"CUT_CLR427WTa3-B"	2	2	2	2	2	2	2.70821
"CUT_CLR432WD2"	443.117	141.177	251.24	244.137	206.781	226.691	227.213
"CUT_CLR442CTa1-B"	2	2	2	2	2	2	2
"CUT_CLR448WD1"	2	2	2	2	2	2	2
"CUT_CLR453CD2"	2	2	2	2	2	2	2
"CUT_CLR453CTa3-A"	2	2	2	2	2	2	2
"CUT_CLR459WD1"	2	2	2	2	6.85529	7.48232	9.10875
"CUT_CLSR1C3-C"	4.17807	4.46694	4.3578	7.17288	5.11089	4.09956	4.45182
"CUT_CML006CTs1"	2	7.60334	2	2	2	2	2
"CUT_CML008CTs3"	43.2754	63.1011	65.296	17.446	53.6907	62.1887	53.9587
"CUT_CML028WTs3-A"	2	2	2	2	2	2	2
"CUT_CML028WTs3-B"	2	2	2	2	2	2	2
"CUT_CML030WTa1"	2	2	2	2	2	2	2
"CUT_CML030WTa3-A"	2	2	2	2	2	2	2
"CUT_CML030WTa3-B"	2	2	2	2	2	2	2
"CUT_CML035CD3-B"	2	2	2	2	2	2	2
"CUT_CML055WD2"	2.41169	2	2.55125	2	2.06002	3.28354	4.52101
"CUT_CML057WC3"	2	2	2	2	2	2	2
"CUT_CML059CD1"	2	2	2	2	2	2	2
"CUT_CML066CD1-A"	2	2	2	2	2	2	2
"CUT_CML071CTa3-C"	2	2	2	2	2	2	2
"CUT_CML071CTs1"	5.89822	3.77536	5.99572	3.45976	3.99023	2	2.69181
"CUT_CML078WTa2"	2	2	2	2	2	2	2
"CUT_CML079WTa3"	2	2	2	2	2	2	2
"CUT_CML085CTa1"	2	2	2	2	2	2	2
"CUT_CML112WTa3"	2	2	2	2	2	2	2
"CUT_CML114CD1-A"	15.471	3.81563	9.54607	7.46476	12.4638	9.35193	15.5086
"CUT_CML114CTa3-C"	2	2	2	2	2	2	2
"CUT_CML123CD2"	33.4665	7.42561	11.121	5.02588	7.78247	7.36879	20.3095
"CUT_CML123CTa2"	2	2	2	2	2	2	2
"CUT_CML127WC3-B"	2	2	2	2	2	2	2
"CUT_CML128CTa2"	2	2	2	2	2	2	2
"CUT_CML129CTa1-A"	2	2	2	2	2	2	2
"CUT_CML129CTs3"	2	2	2	2	2	2	2
"CUT_CMR004WTa2"	2	2	2	2	2	2	2
"CUT_CMR009WTa3"	2	2	2	2	2	2	2
"CUT_CMR016CD1"	2.02926	7.26941	10.9268	9.79261	20.5469	14.9859	29.1601
"CUT_CMR021CC3-A"	2	2	2	2	2	2	2
"CUT_CMR030WD2"	2.93372	6.39096	2.95572	3.94351	5.05498	5.89533	7.87373
"CUT_CMR039CD2"	19.7765	17.6594	22.0367	18.3321	16.8437	21.9446	15.3026
"CUT_CMR039CTa3-B"	2	2	2	2	2	2	2
"CUT_CMR040WC3-A"	2	2	2	2	2	2	2
"CUT_CMR040WD1-B"	3.73837	12.556	17.5958	16.9393	11.9327	23.0444	27.4823
"CUT_CMR040WD3-A"	3.02288	11.4826	2	9.57221	7.04593	20.3783	15.6997
"CUT_CMR042WTa1"	2	2	2	2	2	2	2
"CUT_CMR043WTa2"	2	2	2	2	2	2	2
"CUT_CMR056CTa1"	2	2	2	2	2	2	2
"CUT_CMR064WTa3"	2	2	2	2	2	2	2
"CUT_CMR068WTa3-B"	2	2	2	2	2	2	2
"CUT_CMR081CD2"	2	2	2	2	2	2	2
"CUT_CMR089CD1-C"	2	2	2	2	2	2	2
"CUT_CMR102CTs1-A"	2	2	2	2	2	2	2
"CUT_CMR105CTa3-A"	2	2	2	2	2	2	2
"CUT_CMR105CTa3-B"	2	2	2	2	2	2	2
"CUT_CMR106CC3-A"	2	2	2	2	2	2	2.45284
"CUT_CMR106CC3-C"	2	2	2	2	2	2	2
"CUT_CMR108WTa2"	2	2	2	2	4.32715	2	2
"CUT_CMR112CD2"	2	2	2	2	2	2	2
"CUT_CMR112CTa3"	2	2	2	2	2	2	2
"CUT_CMR113WD2"	2	2	2	2	2	2	2
"CUT_CMR120CTs2"	127.357	125.372	54.8685	51.4485	46.791	43.3415	44.0241
"CUT_CMR121CD1-A"	2	2	2	2	2	2	5.21524
"CUT_CMR122W-ATa1-C"	2.58382	2	2	2	2	2	2
"CUT_CMR123WTa3"	2	2	2	2	2	2	2
"CUT_CMR136WD2"	2	2	2	2	2	2	2
"CUT_CMR138WTa3-A"	2	2	2	2	2	2	2
"CUT_CMR146CTa3"	2	2	2	2	2	3.58247	3.51391
"CUT_CMR149WTs2"	2	2	2	2	2	2	2
"CUT_CMR152WTa3-B"	2	2	2	2	2	2	2
"CUT_CMR154CD2"	2	2	2	2	2	2	2
"CUT_CMR159CTa3"	2	2	2	2	2	2	2
"CUT_CMR174CC4"	2	2	2	2	2	2	2
"CUT_CMR177WTa1"	2	2	2	2	2	2	2
"CUT_CMR184WTa4"	2	2	2	2	2	2	2.05866
"CUT_CMR188CTa3"	2	2	2	2	2	2	2
"CUT_CMR191WTa3"	2	2	2	2.59547	2	2	2
"CUT_CMR192WTa2"	2	2	2	2	2	2	2
"CUT_CMR195WTa2"	2	2	2	2	2	2	2
"CUT_CMR195WTa3"	2	2	2	2	2	2	2
"CUT_CMR196WTs2"	2	2	2	2	2	2	2
"CUT_CMR198WTa3-A"	2	2	2	2	2	2	2
"CUT_CMR199WTa3"	2	2	2	2	2	2	2.77896
"CUT_CMR199WTs1"	2	2	2	2	2	2	2
"CUT_CMR205CD2"	76.6951	112.418	55.9669	58.0953	55.5435	45.9683	10.8345
"CUT_CMR206WD1-A"	2	2	2	2	2	2	2
"CUT_CMR206WD2"	2	2	2	2	2	2	2.4284
"CUT_CMR229CD1-A"	2	2.40001	2	2	2	2	2
"CUT_CMR237WTa2"	2	2	2	2	2	2.5589	3.70308
"CUT_CMR240CTa3-A"	2	2	2	2	2	2	2
"CUT_CMR241WD1"	31.8996	47.5681	38.3211	25.1423	31.6587	24.2315	32.1479
"CUT_CMR244C-AC3"	2	2	2	2	2	2	2
"CUT_CMR244C-AD2"	5.72374	15.34	6.71182	6.83703	7.57891	9.18966	9.44538
"CUT_CMR246WC4"	2	2	2	2	2	2	2
"CUT_CMR247W-ATa1"	2	2	2	2	2	2	2
"CUT_CMR251WTa3"	2	2	2	2	2	2	2
"CUT_CMR259CTa3"	2	2	2	2	2	2	2
"CUT_CMR260CTa2"	2	2	2	2	2	2	2
"CUT_CMR260CTs3-A"	2	2	2	2	2	2	2
"CUT_CMR260CTs3-B"	2	2	2	2	2	2	2
"CUT_CMR266WD3"	2	2	2	2	2	2	2
"CUT_CMR274CTa3"	2	2	2	2	2	2	2
"CUT_CMR280CD1-B"	2	2	2	2	2	2	2
"CUT_CMR284WC3"	2	2	2	2	2	2	2
"CUT_CMR296CTa3-C"	2	2	2	2	2	2	2
"CUT_CMR297WD1"	2	2	2	2	2	2	2
"CUT_CMR301CTa3-A"	2.26449	2	2	2	2	2	2
"CUT_CMR303CD2"	2	2	2	4.83316	4.46703	4.84572	10.1177
"CUT_CMR314WTa3"	2	2	2	2	2	2	2.83805
"CUT_CMR315WTa2"	2	2	2	2	2	2	2
"CUT_CMR319CTs1-A"	2	2	2	2	4.01329	2	2
"CUT_CMR319CTs2"	2	2	2	2	2	2	2
"CUT_CMRCTy1-4Ts1"	47.5346	57.6316	76.0103	38.4814	79.4683	140.968	145.94
"CUT_CNL001WC1-A"	2	2	2	2	2	2	5.79309
"CUT_CNL002CTa2"	2	2	2	2	2	2	2
"CUT_CNL007CD2"	2	2	2	2	2	2	2
"CUT_CNL009WTs2"	2	2.14827	2	2	2	2	2
"CUT_CNL010WD3-A"	30.8444	38.6847	22.9437	18.1604	2	46.6873	32.9336
"CUT_CNL010WTa3-B"	2	2	2	2	2	2	2
"CUT_CNL016WTa2"	2	2	2	2	2	2	2
"CUT_CNL030WC4"	2	2	2	2	2	2	2
"CUT_CNL030WD3"	2	2	2	2	2	2	2
"CUT_CNL031CD2"	329.952	376.281	315.058	314.15	306.486	338.896	222.953
"CUT_CNL035CC3"	2	2	2	2	2	2	2
"CUT_CNL036WD2"	34.2623	22.43	83.346	50.7797	100.803	103.061	53.3158
"CUT_CNL037CD1"	2	2	2	2.78727	2	2	2
"CUT_CNL037CD2"	26.7475	80.1936	60.5091	58.7657	54.0387	61.8849	51.9167
"CUT_CNL045WTa3"	2	2	2	2	2	2	2
"CUT_CNL047CD1-A"	2	2	2	2	2	2	2
"CUT_CNL052WTa1"	2	2	2	2	2	2	2
"CUT_CNL053WTs3"	2	2	2	2	2	2	5.14288
"CUT_CNL063WD2"	2	2	2	2	2	2	2
"CUT_CNL064CD2"	2	2	2	2	2	2	2
"CUT_CNL066WTs1-A"	27.3884	14.9106	32.5868	23.5755	16.5204	16.93	16.7593
"CUT_CNL079CD3"	2	2	2	2	2	2	2
"CUT_CNL088WTa3-A"	2	2	2	2	2	2	2
"CUT_CNL097CTa2"	5.6048	4.32818	4.64243	6.2371	10.2051	15.1435	8.79723
"CUT_CNL097CTa3-A"	2	2	3.27033	3.60316	2.99854	4.52767	5.17552
"CUT_CNL097CTa3-B"	2	2	2	2	2	2	2
"CUT_CNL102WTa3"	2	2	2	2	2	2	2
"CUT_CNL103WTa3-A"	2	2	2	2	2	2	2
"CUT_CNL104CD1"	2.72394	2	2	2	2	2	2
"CUT_CNL104CTa2"	2	2	2	2	2	2	2
"CUT_CNL110CTa3-A"	2	2	2	2.22188	2.23814	2	2
"CUT_CNL111CC1-B"	2	2	2	2	2	2	2
"CUT_CNL117WD1"	2	2	2	2	2	2	2
"CUT_CNL117WTa3"	2	2	2	2	2	2	2
"CUT_CNL132WTa3"	2	2	2	2	2	2	2
"CUT_CNL133CTa3"	2	2	2	2	2	2	2
"CUT_CNL142WD2"	2	2	2	2	2	2	2
"CUT_CNL142WTa2"	2	2	2	2	2	2	2
"CUT_CNL142WTa3"	2	2	2	2	2	2	2
"CUT_CNL144CD2"	2	2	2	2	2	2	2
"CUT_CNL149CTa1"	2	2	2	2	2	2	2
"CUT_CNL155WC3-B"	2	2	2	2	2	2	2
"CUT_CNL162WTa3"	2	2	2	2	2	2	2
"CUT_CNL178WD1-C"	2	2	2	2	2	2	2
"CUT_CNL180CD2"	2	2	2	2	2	2	2
"CUT_CNL182CTa3"	2	2	2	2	2	2	2
"CUT_CNL190WTs2"	2	2	2	2	2	2	2
"CUT_CNL193WTa3-B"	2	2	2	2	2	2	2
"CUT_CNL193WTa3-C"	2	2	2	2	2	2	2
"CUT_CNL195CTa1"	2	2	2	2	2	2	2
"CUT_CNL195CTa3"	2	2	2	2	2	2	2
"CUT_CNL208WTs3-B"	2	2	2	2	2	2	2
"CUT_CNL217WTa3-B"	2	2	2	2	2	2	2
"CUT_CNL220WD2"	31.1	37.2191	25.0982	27.9991	37.6622	44.8622	33.1783
"CUT_CNL230CTa3-B"	2	2	2	2	2	2	2
"CUT_CNL231CTs2"	2	2	2	2	2	2	2
"CUT_CNL240CTa2"	2	2	2	2	2	2	2
"CUT_CNL244CTa2"	2	2	2	2	2	2	2
"CUT_CNL247WTa3"	2.34882	2.59728	4.45295	2	2	2	2
"CUT_CNL248CTa2"	2	2	2	2	2	2	2
"CUT_CNL250WD1-B"	2	2.00335	2.11385	3.46735	10.407	9.14301	16.6917
"CUT_CNL251CD2"	2	2	2	2	2	2	2
"CUT_CNL253WD1-A"	2	2	2	2	2	2	2
"CUT_CNL262WTa3-C"	2	2	2	2	2	2	2
"CUT_CNL263CTa1"	2	2	2	2	2	2	2
"CUT_CNL264CTa3-A"	2	2	2	2	2	2	2
"CUT_CNL282WTa3-B"	2	2	2	2	2	2	2
"CUT_CNL289WTs3"	2	2	2	2	2	2	2
"CUT_CNL290WTa3-B"	2	2	2	2	2	2	2
"CUT_CNL316CC3-B"	2	2	2	2	2	2	2
"CUT_CNL325CD2"	2	2	2	2	2	2	2
"CUT_CNL326CTs1"	2	2	2	2	2	2	2
"CUT_CNL329CTa3-B"	2	2	2	2	2	2	2
"CUT_CNL332WC3-B"	2	2	2	2	2	2	2
"CUT_CNL335WC3"	2	2	2	2	2	2	2
"CUT_CNL335WTs1-B"	2	2	2	2	2	2	2
"CUT_CNLWTy1-2Ta1-A"	2	2	2	2	2	2	2
"CUT_CNLWTy1-2Ta1-D"	2	2	2	2	2	2	2
"CUT_CNR003CD1-A"	2	2	2	2	2	2	2
"CUT_CNR004WTa1-A"	2	2	2	2	2	2	2
"CUT_CNR013CD2"	2	2	2	2	2	2	2
"CUT_CNR017WD1-B"	2	2	2	2	2	2	2
"CUT_CNR017WTa3-A"	2	2	2	2	2	2	2
"CUT_CNR017WTa3-B"	2	2	2	2	2	2	2
"CUT_CNR034W-AC1"	2	2	2	2	2	2	2
"CUT_CNR034WTa1-A"	2	2	2	2	2	2	2
"CUT_CNR038WD1"	2	2	2	2	2.77137	2.05568	11.7191
"CUT_CNR045WTa3-B"	2	2	2	2	2	2	2
"CUT_CNR046WTa3-A"	2	2	2	2	2	2	2
"CUT_CNR050CD1"	3.28892	20.4789	23.2537	6.32971	30.702	25.3797	43.3468
"CUT_CNR058WTa1-B"	2	2	2	2	2	2	2
"CUT_CNR059WTs1"	3.1284	2	2	2	2	2	2
"CUT_CNR060WTs3-A"	2	2	2	2	2	2	2
"CUT_CNR068CTa1"	2	2	2	2	2	2	2
"CUT_CNR070WD1-B"	2	2	2	2	2	2	2
"CUT_CNR073CC3-B"	2	2	2	2	2	2	2
"CUT_CNR075WD3-B"	2	2	2	2	2	2	2
"CUT_COL002CD2"	4.67029	4.08365	2.94927	7.92922	7.65667	8.59459	14.5761
"CUT_COL004WD1-A"	2	2	2	2	2	2	2
